X_Plane1_r_0,X_Plane1_r_1,X_Plane1_r_2,X_Plane1_dr_0,X_Plane1_dr_1,X_Plane1_dr_2,X_Plane1_R_0,X_Plane1_R_1,X_Plane1_R_2,X_Plane1_R_3,X_Plane1_R_4,X_Plane1_R_5,X_Plane1_R_6,X_Plane1_R_7,X_Plane1_R_8,X_Plane1_omega_0,X_Plane1_omega_1,X_Plane1_omega_2,X_Plane1_thrust_0,X_Plane1_thrust_1,X_Plane1_flaps_0,X_Plane1_flaps_1,X_t_0,U_Plane1_dthrust_0,U_Plane1_dthrust_1,U_Plane1_dflaps_0,U_Plane1_dflaps_1
1.884308912e+01,4.331763421e+01,1.575686828e+01,1.512799874e+01,-5.915604846e+00,-1.791467848e+00,9.116301113e-01,-3.787860016e-01,-1.591281523e-01,2.949932313e-01,8.730583644e-01,-3.882673024e-01,2.859693539e-01,3.069538096e-01,9.076679164e-01,9.264258161e-03,2.201890228e-01,-2.342110821e-01,1.167774158e+01,1.172351635e+01,-2.541408212e-01,7.936154652e-03,1.117460581e+00,4.999996933e+00,4.999998508e+00,-3.103684139e-02,-3.152385998e-03
1.921019512e+01,4.317227363e+01,1.571248805e+01,1.509817519e+01,-6.033963553e+00,-1.841366487e+00,9.083649887e-01,-3.853907777e-01,-1.618059519e-01,3.002350353e-01,8.709503241e-01,-3.889854833e-01,2.908014913e-01,3.046822198e-01,9.068765217e-01,8.715461707e-03,2.223527998e-01,-2.343439363e-01,1.179920461e+01,1.184497942e+01,-2.548947875e-01,7.859574933e-03,1.141753203e+00,4.999996933e+00,4.999998508e+00,-3.103684139e-02,-3.152385998e-03
1.957658030e+01,4.302407081e+01,1.566693427e+01,1.506818832e+01,-6.152905930e+00,-1.891952263e+00,9.050320874e-01,-3.919911424e-01,-1.645209014e-01,3.054583356e-01,8.687991547e-01,-3.897305308e-01,2.956673095e-01,3.023720339e-01,9.060601902e-01,8.171586786e-03,2.246505916e-01,-2.344764620e-01,1.192066764e+01,1.196644249e+01,-2.556487537e-01,7.782995213e-03,1.166045824e+00,4.999996933e+00,4.999998508e+00,-3.103684139e-02,-3.152385998e-03
1.994224217e+01,4.287302198e+01,1.562020245e+01,1.503803449e+01,-6.272457591e+00,-1.943255185e+00,9.016309089e-01,-3.985875115e-01,-1.672749872e-01,3.106626564e-01,8.666049473e-01,-3.905023875e-01,3.005689665e-01,3.000225150e-01,9.052186456e-01,7.632802938e-03,2.270843546e-01,-2.346086489e-01,1.204213067e+01,1.208790556e+01,-2.564027199e-01,7.706415494e-03,1.190338445e+00,4.999996933e+00,4.999998508e+00,-3.103684139e-02,-3.152385998e-03
2.030717821e+01,4.271912340e+01,1.557228813e+01,1.500771012e+01,-6.392644155e+00,-1.995305264e+00,8.981609545e-01,-4.051803007e-01,-1.700701953e-01,3.158475222e-01,8.643677930e-01,-3.913009961e-01,3.055086204e-01,2.976329261e-01,9.043516118e-01,7.099279704e-03,2.296560458e-01,-2.347404866e-01,1.216359370e+01,1.220936863e+01,-2.571566862e-01,7.629835775e-03,1.214631067e+00,4.999996933e+00,4.999998508e+00,-3.103684139e-02,-3.152385998e-03
2.067234543e+01,4.256263804e+01,1.552390521e+01,1.497697644e+01,-6.514668561e+00,-2.049904602e+00,8.945819030e-01,-4.118310760e-01,-1.730632217e-01,3.209982767e-01,8.620733097e-01,-3.921569560e-01,3.106667448e-01,2.951855490e-01,9.034257104e-01,6.986535935e-03,2.321305706e-01,-2.348862723e-01,1.222017540e+01,1.226613163e+01,-2.570461107e-01,7.636930958e-03,1.238923688e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.103715873e+01,4.240330507e+01,1.547449772e+01,1.494428102e+01,-6.637255980e+00,-2.105951541e+00,8.909077045e-01,-4.185001396e-01,-1.761610589e-01,3.261268149e-01,8.597332691e-01,-3.930430865e-01,3.159290836e-01,2.926684944e-01,9.024588236e-01,7.184309359e-03,2.343083407e-01,-2.350504029e-01,1.223350286e+01,1.227976125e+01,-2.563591740e-01,7.699809409e-03,1.263216309e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.140088612e+01,4.224091961e+01,1.542352104e+01,1.490940166e+01,-6.759389399e+00,-2.162111417e+00,8.871658635e-01,-4.251415718e-01,-1.792490771e-01,3.312443891e-01,8.573588786e-01,-3.939346121e-01,3.211619148e-01,2.900898356e-01,9.014753317e-01,7.421623763e-03,2.362823032e-01,-2.352256099e-01,1.224683033e+01,1.229339087e+01,-2.556722373e-01,7.762687860e-03,1.287508931e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.176349729e+01,4.207549958e+01,1.537099014e+01,1.487237100e+01,-6.881058958e+00,-2.218358815e+00,8.833572210e-01,-4.317550547e-01,-1.823262391e-01,3.363509430e-01,8.549499446e-01,-3.948314133e-01,3.263642124e-01,2.874507886e-01,9.004758897e-01,7.697205572e-03,2.380579882e-01,-2.354118667e-01,1.226015779e+01,1.230702049e+01,-2.549853006e-01,7.825566311e-03,1.311801552e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.212496189e+01,4.190706284e+01,1.531691993e+01,1.483322173e+01,-7.002254799e+00,-2.274668317e+00,8.794826182e-01,-4.383402701e-01,-1.853915078e-01,3.414464202e-01,8.525062740e-01,-3.957333705e-01,3.315349504e-01,2.847525692e-01,8.994611529e-01,8.009781210e-03,2.396409256e-01,-2.356091469e-01,1.227348525e+01,1.232065011e+01,-2.542983640e-01,7.888444762e-03,1.336094173e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.248524962e+01,4.173562730e+01,1.526132537e+01,1.479198650e+01,-7.122967061e+00,-2.331014508e+00,8.755428960e-01,-4.448968998e-01,-1.884438461e-01,3.465307643e-01,8.500276732e-01,-3.966403641e-01,3.366731029e-01,2.819963930e-01,8.984317764e-01,8.358077100e-03,2.410366452e-01,-2.358174239e-01,1.228681272e+01,1.233427973e+01,-2.536114273e-01,7.951323213e-03,1.360386795e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.284433014e+01,4.156121084e+01,1.520422139e+01,1.474869798e+01,-7.243185885e+00,-2.387371971e+00,8.715388957e-01,-4.514246259e-01,-1.914822169e-01,3.516039189e-01,8.475139488e-01,-3.975522747e-01,3.417776441e-01,2.791834761e-01,8.973884154e-01,8.740819666e-03,2.422506772e-01,-2.360366713e-01,1.230014018e+01,1.234790935e+01,-2.529244906e-01,8.014201665e-03,1.384679416e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.320217312e+01,4.138383135e+01,1.514562294e+01,1.470338885e+01,-7.362901412e+00,-2.443715289e+00,8.674714583e-01,-4.579231301e-01,-1.945055831e-01,3.566658277e-01,8.449649076e-01,-3.984689826e-01,3.468475479e-01,2.763150342e-01,8.963317251e-01,9.156735332e-03,2.432885513e-01,-2.362668627e-01,1.231346765e+01,1.236153897e+01,-2.522375540e-01,8.077080116e-03,1.408972037e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.355874825e+01,4.120350671e+01,1.508554495e+01,1.465609176e+01,-7.482103781e+00,-2.500019045e+00,8.633414248e-01,-4.643920944e-01,-1.975129074e-01,3.617164343e-01,8.423803561e-01,-3.993903682e-01,3.518817884e-01,2.733922831e-01,8.952623606e-01,9.604550522e-03,2.441557976e-01,-2.365079714e-01,1.232679511e+01,1.237516859e+01,-2.515506173e-01,8.139958567e-03,1.433264659e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.391402519e+01,4.102025482e+01,1.502400236e+01,1.460683938e+01,-7.600783134e+00,-2.556257823e+00,8.591496365e-01,-4.708312006e-01,-2.005031529e-01,3.667556823e-01,8.397601009e-01,-4.003163120e-01,3.568793397e-01,2.704164387e-01,8.941809771e-01,1.008299166e-02,2.448579459e-01,-2.367599710e-01,1.234012258e+01,1.238879821e+01,-2.508636806e-01,8.202837018e-03,1.457557280e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.426797361e+01,4.083409357e+01,1.496101011e+01,1.455566439e+01,-7.718929611e+00,-2.612406206e+00,8.548969343e-01,-4.772401307e-01,-2.034752825e-01,3.717835153e-01,8.371039486e-01,-4.012466945e-01,3.618391758e-01,2.673887167e-01,8.930882298e-01,1.059078517e-02,2.454005263e-01,-2.370228351e-01,1.235345004e+01,1.240242783e+01,-2.501767439e-01,8.265715469e-03,1.481849901e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.462056319e+01,4.064504084e+01,1.489658315e+01,1.450259944e+01,-7.836533351e+00,-2.668438779e+00,8.505841594e-01,-4.836185665e-01,-2.064282588e-01,3.767998770e-01,8.344117060e-01,-4.021813960e-01,3.667602708e-01,2.643103331e-01,8.919847737e-01,1.112665747e-02,2.457890687e-01,-2.372965371e-01,1.236677751e+01,1.241605745e+01,-2.494898073e-01,8.328593920e-03,1.506142523e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.497176361e+01,4.045311452e+01,1.483073640e+01,1.444767721e+01,-7.953584497e+00,-2.724330123e+00,8.462121528e-01,-4.899661899e-01,-2.093610450e-01,3.818047110e-01,8.316831795e-01,-4.031202971e-01,3.716415988e-01,2.611825036e-01,8.908712642e-01,1.168933500e-02,2.460291030e-01,-2.375810505e-01,1.238010497e+01,1.242968707e+01,-2.488028706e-01,8.391472372e-03,1.530435144e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.532154453e+01,4.025833249e+01,1.476348482e+01,1.439093035e+01,-8.070073188e+00,-2.780054824e+00,8.417817557e-01,-4.962826828e-01,-2.122726038e-01,3.867979609e-01,8.289181757e-01,-4.040632780e-01,3.764821339e-01,2.580064440e-01,8.897483563e-01,1.227754417e-02,2.461261592e-01,-2.378763490e-01,1.239343244e+01,1.244331669e+01,-2.481159339e-01,8.454350823e-03,1.554727765e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.566987564e+01,4.006071266e+01,1.469484335e+01,1.433239155e+01,-8.185989564e+00,-2.835587463e+00,8.372938091e-01,-5.025677272e-01,-2.151618982e-01,3.917795703e-01,8.261165014e-01,-4.050102193e-01,3.812808500e-01,2.547833703e-01,8.886167052e-01,1.289001140e-02,2.460857672e-01,-2.381824058e-01,1.240675990e+01,1.245694631e+01,-2.474289972e-01,8.517229274e-03,1.579020387e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.601672660e+01,3.986027291e+01,1.462482691e+01,1.427209346e+01,-8.301323766e+00,-2.890902625e+00,8.327491542e-01,-5.088210048e-01,-2.180278909e-01,3.967494829e-01,8.232779632e-01,-4.059610015e-01,3.860367213e-01,2.515144981e-01,8.874769661e-01,1.352546312e-02,2.459134569e-01,-2.384991947e-01,1.242008736e+01,1.247057592e+01,-2.467420606e-01,8.580107725e-03,1.603313008e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.636206709e+01,3.965703112e+01,1.455345045e+01,1.421006875e+01,-8.416065935e+00,-2.945974892e+00,8.281486320e-01,-5.150421976e-01,-2.208695450e-01,4.017076423e-01,8.204023675e-01,-4.069155048e-01,3.907487218e-01,2.482010434e-01,8.863297942e-01,1.418262576e-02,2.456147584e-01,-2.388266891e-01,1.243341483e+01,1.248420554e+01,-2.460551239e-01,8.642986176e-03,1.627605629e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.670586678e+01,3.945100518e+01,1.448072892e+01,1.414635008e+01,-8.530206210e+00,-3.000778849e+00,8.234930835e-01,-5.212309875e-01,-2.236858232e-01,4.066539921e-01,8.174895211e-01,-4.078736099e-01,3.954158256e-01,2.448442219e-01,8.851758446e-01,1.486022574e-02,2.451952015e-01,-2.391648624e-01,1.244674229e+01,1.249783516e+01,-2.453681872e-01,8.705864627e-03,1.651898251e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.704809534e+01,3.924221299e+01,1.440667725e+01,1.408097013e+01,-8.643734734e+00,-3.055289079e+00,8.187833500e-01,-5.273870563e-01,-2.264756885e-01,4.115884759e-01,8.145392306e-01,-4.088351970e-01,4.000370067e-01,2.414452495e-01,8.840157725e-01,1.555698948e-02,2.446603161e-01,-2.395136883e-01,1.246006976e+01,1.251146478e+01,-2.446812505e-01,8.768743078e-03,1.676190872e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.738872246e+01,3.903067243e+01,1.433131037e+01,1.401396157e+01,-8.756641645e+00,-3.109480165e+00,8.140202724e-01,-5.335100860e-01,-2.292381037e-01,4.165110374e-01,8.115513026e-01,-4.098001467e-01,4.046112393e-01,2.380053420e-01,8.828502330e-01,1.627164341e-02,2.440156323e-01,-2.398731402e-01,1.247339722e+01,1.252509440e+01,-2.439943139e-01,8.831621530e-03,1.700483493e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.772771780e+01,3.881640139e+01,1.425464324e+01,1.394535705e+01,-8.868917084e+00,-3.163326690e+00,8.092046920e-01,-5.395997585e-01,-2.319720318e-01,4.214216202e-01,8.085255437e-01,-4.107683394e-01,4.091374973e-01,2.345257153e-01,8.816798813e-01,1.700291394e-02,2.432666800e-01,-2.402431916e-01,1.248672469e+01,1.253872402e+01,-2.433073772e-01,8.894499981e-03,1.724776115e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.806505103e+01,3.859941776e+01,1.417669079e+01,1.387518924e+01,-8.980551192e+00,-3.216803239e+00,8.043374497e-01,-5.456557555e-01,-2.346764355e-01,4.263201678e-01,8.054617605e-01,-4.117396554e-01,4.136147549e-01,2.310075851e-01,8.805053726e-01,1.774952751e-02,2.424189891e-01,-2.406238161e-01,1.250005215e+01,1.255235364e+01,-2.426204405e-01,8.957378432e-03,1.749068736e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.840069184e+01,3.837973942e+01,1.409746796e+01,1.380349082e+01,-9.091534109e+00,-3.269884394e+00,7.994193866e-01,-5.516777591e-01,-2.373502779e-01,4.312066241e-01,8.023597596e-01,-4.127139754e-01,4.180419860e-01,2.274521673e-01,8.793273621e-01,1.851021054e-02,2.414780895e-01,-2.410149872e-01,1.251337962e+01,1.256598326e+01,-2.419335038e-01,9.020256883e-03,1.773361357e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.873460988e+01,3.815738427e+01,1.401698968e+01,1.373029445e+01,-9.201855976e+00,-3.322544739e+00,7.944513439e-01,-5.576654511e-01,-2.399925217e-01,4.360809324e-01,7.992193477e-01,-4.136911796e-01,4.224181649e-01,2.238606776e-01,8.781465049e-01,1.928368945e-02,2.404495112e-01,-2.414166783e-01,1.252670708e+01,1.257961288e+01,-2.412465672e-01,9.083135334e-03,1.797653979e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.906677485e+01,3.793237019e+01,1.393527091e+01,1.365563279e+01,-9.311506934e+00,-3.374758857e+00,7.894341627e-01,-5.636185134e-01,-2.426021299e-01,4.409430366e-01,7.960403313e-01,-4.146711485e-01,4.267422654e-01,2.202343321e-01,8.769634561e-01,2.006869066e-02,2.393387842e-01,-2.418288630e-01,1.254003455e+01,1.259324250e+01,-2.405596305e-01,9.146013785e-03,1.821946600e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.939715641e+01,3.770471508e+01,1.385232658e+01,1.357953851e+01,-9.420477121e+00,-3.426501332e+00,7.843686840e-01,-5.695366279e-01,-2.451780653e-01,4.457928801e-01,7.928225171e-01,-4.156537626e-01,4.310132618e-01,2.165743463e-01,8.757788710e-01,2.086394061e-02,2.381514384e-01,-2.422515148e-01,1.255336201e+01,1.260687212e+01,-2.398726938e-01,9.208892237e-03,1.846239221e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
2.972572423e+01,3.747443681e+01,1.376817162e+01,1.350204428e+01,-9.528756680e+00,-3.477746747e+00,7.792557489e-01,-5.754194765e-01,-2.477192908e-01,4.506304067e-01,7.895657117e-01,-4.166389022e-01,4.352301280e-01,2.128819363e-01,8.745934047e-01,2.166816570e-02,2.368930037e-01,-2.426846072e-01,1.256668947e+01,1.262050174e+01,-2.391857571e-01,9.271770688e-03,1.870531843e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.005244799e+01,3.724155329e+01,1.368282099e+01,1.342318277e+01,-9.636335751e+00,-3.528469685e+00,7.740961985e-01,-5.812667411e-01,-2.502247693e-01,4.554555600e-01,7.862697218e-01,-4.176264479e-01,4.393918382e-01,2.091583177e-01,8.734077124e-01,2.248009237e-02,2.355690101e-01,-2.431281137e-01,1.258001694e+01,1.263413136e+01,-2.384988205e-01,9.334649139e-03,1.894824464e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.037729736e+01,3.700608240e+01,1.359628961e+01,1.334298664e+01,-9.743204473e+00,-3.578644731e+00,7.688908739e-01,-5.870781035e-01,-2.526934636e-01,4.602682835e-01,7.829343538e-01,-4.186162800e-01,4.434973663e-01,2.054047065e-01,8.722224492e-01,2.329844705e-02,2.341849876e-01,-2.435820079e-01,1.259334440e+01,1.264776098e+01,-2.378118838e-01,9.397527590e-03,1.919117085e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.070024202e+01,3.676804202e+01,1.350859243e+01,1.326148855e+01,-9.849352988e+00,-3.628246467e+00,7.636406162e-01,-5.928532456e-01,-2.551243368e-01,4.650685209e-01,7.795594145e-01,-4.196082791e-01,4.475456865e-01,2.016223184e-01,8.710382704e-01,2.412195614e-02,2.327464659e-01,-2.440462631e-01,1.260667187e+01,1.266139060e+01,-2.371249471e-01,9.460406041e-03,1.943409707e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.102125163e+01,3.652745004e+01,1.341974439e+01,1.317872119e+01,-9.954771435e+00,-3.677249476e+00,7.583462665e-01,-5.985918495e-01,-2.575163516e-01,4.698562159e-01,7.761447105e-01,-4.206023254e-01,4.515357728e-01,1.978123693e-01,8.698558310e-01,2.494934609e-02,2.312589752e-01,-2.445208531e-01,1.261999933e+01,1.267502022e+01,-2.364380104e-01,9.523284492e-03,1.967702328e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.134029588e+01,3.628432436e+01,1.332976043e+01,1.309471720e+01,-1.005944996e+01,-3.725628343e+00,7.530086659e-01,-6.042935968e-01,-2.598684709e-01,4.746313120e-01,7.726900483e-01,-4.215982995e-01,4.554665993e-01,1.939760750e-01,8.686757862e-01,2.577934331e-02,2.297280454e-01,-2.450057512e-01,1.263332680e+01,1.268864984e+01,-2.357510738e-01,9.586162943e-03,1.991994949e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.165734444e+01,3.603868286e+01,1.323865549e+01,1.300950927e+01,-1.016337869e+01,-3.773357651e+00,7.476286554e-01,-6.099581696e-01,-2.621796576e-01,4.793937529e-01,7.691952347e-01,-4.225960818e-01,4.593371400e-01,1.901146513e-01,8.674987913e-01,2.661067422e-02,2.281592064e-01,-2.455009310e-01,1.264665426e+01,1.270227946e+01,-2.350641371e-01,9.649041395e-03,2.016287571e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.197236698e+01,3.579054343e+01,1.314644450e+01,1.292313005e+01,-1.026654778e+01,-3.820411983e+00,7.422070762e-01,-6.155852496e-01,-2.644488746e-01,4.841434822e-01,7.656600761e-01,-4.235955527e-01,4.631463690e-01,1.862293141e-01,8.663255013e-01,2.744206526e-02,2.265579880e-01,-2.460063659e-01,1.265998173e+01,1.271590908e+01,-2.343772004e-01,9.711919846e-03,2.040580192e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.228533317e+01,3.553992397e+01,1.305314241e+01,1.283561222e+01,-1.036894736e+01,-3.866765922e+00,7.367447693e-01,-6.211745189e-01,-2.666750847e-01,4.888804435e-01,7.620843793e-01,-4.245965927e-01,4.668932604e-01,1.823212792e-01,8.651565714e-01,2.827224283e-02,2.249299204e-01,-2.465220296e-01,1.267330919e+01,1.272953869e+01,-2.336902637e-01,9.774798297e-03,2.064872813e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.259621268e+01,3.528684235e+01,1.295876416e+01,1.274698843e+01,-1.047056758e+01,-3.912394052e+00,7.312425759e-01,-6.267256593e-01,-2.688572510e-01,4.936045805e-01,7.584679508e-01,-4.255990822e-01,4.705767882e-01,1.783917623e-01,8.639926569e-01,2.909993338e-02,2.232805334e-01,-2.470478954e-01,1.268663666e+01,1.274316831e+01,-2.330033271e-01,9.837676748e-03,2.089165435e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.290497520e+01,3.503131646e+01,1.286332469e+01,1.265729136e+01,-1.057139858e+01,-3.957270956e+00,7.257013370e-01,-6.322383526e-01,-2.709943361e-01,4.983158368e-01,7.548105972e-01,-4.266029016e-01,4.741959265e-01,1.744419794e-01,8.628344128e-01,2.992386331e-02,2.216153570e-01,-2.475839370e-01,1.269996412e+01,1.275679793e+01,-2.323163904e-01,9.900555199e-03,2.113458056e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.321159040e+01,3.477336420e+01,1.276683893e+01,1.256655368e+01,-1.067143049e+01,-4.001371219e+00,7.201218937e-01,-6.377122809e-01,-2.730853031e-01,5.030141559e-01,7.511121253e-01,-4.276079314e-01,4.777496493e-01,1.704731462e-01,8.616824944e-01,3.074275906e-02,2.199399211e-01,-2.481301278e-01,1.271329158e+01,1.277042755e+01,-2.316294537e-01,9.963433650e-03,2.137750677e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.351602794e+01,3.451300346e+01,1.266932183e+01,1.247480804e+01,-1.077065345e+01,-4.044669422e+00,7.145050871e-01,-6.431471258e-01,-2.751291147e-01,5.076994816e-01,7.473723415e-01,-4.286140520e-01,4.812369308e-01,1.664864786e-01,8.605375568e-01,3.155534705e-02,2.182597557e-01,-2.486864413e-01,1.272661905e+01,1.278405717e+01,-2.309425171e-01,1.002631210e-02,2.162043299e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.381825750e+01,3.425025211e+01,1.257078832e+01,1.238208712e+01,-1.086905762e+01,-4.087140150e+00,7.088517583e-01,-6.485425695e-01,-2.771247339e-01,5.123717575e-01,7.435910525e-01,-4.296211438e-01,4.846567450e-01,1.624831924e-01,8.594002551e-01,3.236035371e-02,2.165803906e-01,-2.492528511e-01,1.273994651e+01,1.279768679e+01,-2.302555804e-01,1.008919055e-02,2.186335920e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.411824876e+01,3.398512806e+01,1.247125335e+01,1.228842359e+01,-1.096663312e+01,-4.128757986e+00,7.031627484e-01,-6.538982937e-01,-2.790711236e-01,5.170309271e-01,7.397680649e-01,-4.306290874e-01,4.880080659e-01,1.584645035e-01,8.582712446e-01,3.315650545e-02,2.149073559e-01,-2.498293307e-01,1.275327398e+01,1.281131641e+01,-2.295686437e-01,1.015206900e-02,2.210628541e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.441597139e+01,3.371764918e+01,1.237073186e+01,1.219385010e+01,-1.106337010e+01,-4.169497514e+00,6.974388985e-01,-6.592139803e-01,-2.809672467e-01,5.216769341e-01,7.359031854e-01,-4.316377630e-01,4.912898676e-01,1.544316276e-01,8.571511804e-01,3.394252869e-02,2.132461816e-01,-2.504158535e-01,1.276660144e+01,1.282494603e+01,-2.288817070e-01,1.021494745e-02,2.234921163e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.471139506e+01,3.344783338e+01,1.226923878e+01,1.209839934e+01,-1.115925870e+01,-4.209333317e+00,6.916810496e-01,-6.644893112e-01,-2.828120659e-01,5.263097222e-01,7.319962205e-01,-4.326470511e-01,4.945011242e-01,1.503857805e-01,8.560407176e-01,3.471714988e-02,2.116023974e-01,-2.510123931e-01,1.277992891e+01,1.283857565e+01,-2.281947704e-01,1.027782591e-02,2.259213784e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.500448945e+01,3.317569852e+01,1.216678906e+01,1.200210395e+01,-1.125428905e+01,-4.248239977e+00,6.858900430e-01,-6.697239684e-01,-2.846045443e-01,5.309292348e-01,7.280469769e-01,-4.336568322e-01,4.976408098e-01,1.463281781e-01,8.549405114e-01,3.547909542e-02,2.099815334e-01,-2.516189230e-01,1.279325637e+01,1.285220527e+01,-2.275078337e-01,1.034070436e-02,2.283506405e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.529522423e+01,3.290126252e+01,1.206339764e+01,1.190499662e+01,-1.134845131e+01,-4.286192080e+00,6.800667195e-01,-6.749176336e-01,-2.863436446e-01,5.355354158e-01,7.240552612e-01,-4.346669868e-01,5.007078983e-01,1.422600363e-01,8.538512171e-01,3.622709174e-02,2.083891196e-01,-2.522354168e-01,1.280658384e+01,1.286583489e+01,-2.268208970e-01,1.040358281e-02,2.307799027e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.558356907e+01,3.262454324e+01,1.195907945e+01,1.180711000e+01,-1.144173560e+01,-4.323164208e+00,6.742119204e-01,-6.800699888e-01,-2.880283299e-01,5.401282087e-01,7.200208799e-01,-4.356773952e-01,5.037013639e-01,1.381825708e-01,8.527734897e-01,3.695986527e-02,2.068306858e-01,-2.528618478e-01,1.281991130e+01,1.287946451e+01,-2.261339603e-01,1.046646126e-02,2.332091648e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.586949365e+01,3.234555859e+01,1.185384943e+01,1.170847677e+01,-1.153413208e+01,-4.359130944e+00,6.683264868e-01,-6.851807160e-01,-2.896575628e-01,5.447075571e-01,7.159436398e-01,-4.366879378e-01,5.066201807e-01,1.340969975e-01,8.517079845e-01,3.767614243e-02,2.053117620e-01,-2.534981897e-01,1.283323877e+01,1.289309413e+01,-2.254470237e-01,1.052933971e-02,2.356384269e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.615296764e+01,3.206432645e+01,1.174772253e+01,1.160912959e+01,-1.162563087e+01,-4.394066872e+00,6.624112596e-01,-6.902494969e-01,-2.912303064e-01,5.492734046e-01,7.118233474e-01,-4.376984952e-01,5.094633226e-01,1.300045322e-01,8.506553565e-01,3.837464965e-02,2.038378782e-01,-2.541444159e-01,1.284656623e+01,1.290672375e+01,-2.247600870e-01,1.059221816e-02,2.380676891e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
3.643396072e+01,3.178086471e+01,1.164071368e+01,1.150910113e+01,-1.171622213e+01,-4.427946576e+00,6.564670801e-01,-6.952760134e-01,-2.927455235e-01,5.538256949e-01,7.076598093e-01,-4.387089477e-01,5.122297638e-01,1.259063907e-01,8.496162610e-01,3.905411334e-02,2.024145642e-01,-2.548004999e-01,1.285989369e+01,1.292035337e+01,-2.240731503e-01,1.065509661e-02,2.404969512e+00,5.486219196e-01,5.610600553e-01,2.827758539e-02,2.588376540e-03
